url_a,role_a,label_a,cluster_a,url_b,role_b,label_b,cluster_b,similarity_score,same_family,risk_type
https://www.morfrac.com/es/shop/category/powerfurl-almacenadores-sin-fin-powerfurl-eight-10,category,powerfurl,4,https://www.morfrac.com/es/shop/category/powerfurl-almacenadores-sin-fin-powerfurl-one-12,category,powerfurl,4,1.0,False,possible_cannibalization
https://www.morfrac.com/es/shop/category/powerfurl-almacenadores-sin-fin-powerfurl-eight-10,category,powerfurl,4,https://www.morfrac.com/es/shop/category/powerfurl-almacenadores-sin-fin-powerfurl-four-11,category,powerfurl,4,1.0,False,possible_cannibalization
https://www.morfrac.com/shop/category/powerfurl-continuous-line-powerfurl-eight-10,category,powerfurl,4,https://www.morfrac.com/es/shop/category/powerfurl-almacenadores-sin-fin-powerfurl-six-13,category,powerfurl,4,1.0,False,possible_cannibalization
https://www.morfrac.com/shop/category/powerfurl-continuous-line-powerfurl-eight-10,category,powerfurl,4,https://www.morfrac.com/es/shop/category/powerfurl-almacenadores-sin-fin-powerfurl-one-12,category,powerfurl,4,1.0,False,possible_cannibalization
https://www.morfrac.com/shop/category/powerfurl-continuous-line-powerfurl-eight-10,category,powerfurl,4,https://www.morfrac.com/es/shop/category/powerfurl-almacenadores-sin-fin-powerfurl-four-11,category,powerfurl,4,1.0,False,possible_cannibalization
https://www.morfrac.com/shop/category/powerfurl-continuous-line-powerfurl-eight-10,category,powerfurl,4,https://www.morfrac.com/es/shop/category/powerfurl-almacenadores-sin-fin-powerfurl-eight-10,category,powerfurl,4,1.0,False,possible_cannibalization
https://www.morfrac.com/shop/category/powerfurl-continuous-line-powerfurl-eight-10,category,powerfurl,4,https://www.morfrac.com/shop/category/powerfurl-continuous-line-powerfurl-twelve-16,category,powerfurl,4,1.0,False,possible_cannibalization
https://www.morfrac.com/shop/category/powerfurl-continuous-line-powerfurl-eight-10,category,powerfurl,4,https://www.morfrac.com/shop/category/powerfurl-continuous-line-powerfurl-three-15,category,powerfurl,4,1.0,False,possible_cannibalization
https://www.morfrac.com/shop/category/powerfurl-continuous-line-powerfurl-eight-10,category,powerfurl,4,https://www.morfrac.com/shop/category/powerfurl-continuous-line-powerfurl-ten-14,category,powerfurl,4,1.0,False,possible_cannibalization
https://www.morfrac.com/shop/category/powerfurl-continuous-line-powerfurl-eight-10,category,powerfurl,4,https://www.morfrac.com/shop/category/powerfurl-continuous-line-powerfurl-six-13,category,powerfurl,4,1.0,False,possible_cannibalization
https://www.morfrac.com/shop/category/powerfurl-continuous-line-powerfurl-eight-10,category,powerfurl,4,https://www.morfrac.com/shop/category/powerfurl-continuous-line-powerfurl-one-12,category,powerfurl,4,1.0,False,possible_cannibalization
https://www.morfrac.com/shop/category/powerfurl-continuous-line-powerfurl-eight-10,category,powerfurl,4,https://www.morfrac.com/shop/category/powerfurl-continuous-line-powerfurl-four-11,category,powerfurl,4,1.0,False,possible_cannibalization
https://www.morfrac.com/shop/category/powerfurl-continuous-line-powerfurl-one-12,category,powerfurl,4,https://www.morfrac.com/shop/category/powerfurl-continuous-line-powerfurl-six-13,category,powerfurl,4,1.0,False,possible_cannibalization
https://www.morfrac.com/shop/category/powerfurl-continuous-line-powerfurl-four-11,category,powerfurl,4,https://www.morfrac.com/es/shop/category/powerfurl-almacenadores-sin-fin-powerfurl-twelve-16,category,powerfurl,4,1.0,False,possible_cannibalization
https://www.morfrac.com/shop/category/powerfurl-continuous-line-powerfurl-four-11,category,powerfurl,4,https://www.morfrac.com/es/shop/category/powerfurl-almacenadores-sin-fin-powerfurl-three-15,category,powerfurl,4,1.0,False,possible_cannibalization
https://www.morfrac.com/shop/category/powerfurl-continuous-line-powerfurl-four-11,category,powerfurl,4,https://www.morfrac.com/es/shop/category/powerfurl-almacenadores-sin-fin-powerfurl-ten-14,category,powerfurl,4,1.0,False,possible_cannibalization
https://www.morfrac.com/shop/category/powerfurl-continuous-line-powerfurl-four-11,category,powerfurl,4,https://www.morfrac.com/es/shop/category/powerfurl-almacenadores-sin-fin-powerfurl-six-13,category,powerfurl,4,1.0,False,possible_cannibalization
https://www.morfrac.com/shop/category/powerfurl-continuous-line-powerfurl-four-11,category,powerfurl,4,https://www.morfrac.com/es/shop/category/powerfurl-almacenadores-sin-fin-powerfurl-one-12,category,powerfurl,4,1.0,False,possible_cannibalization
https://www.morfrac.com/shop/category/powerfurl-continuous-line-powerfurl-four-11,category,powerfurl,4,https://www.morfrac.com/es/shop/category/powerfurl-almacenadores-sin-fin-powerfurl-four-11,category,powerfurl,4,1.0,False,possible_cannibalization
https://www.morfrac.com/shop/category/powerfurl-continuous-line-powerfurl-four-11,category,powerfurl,4,https://www.morfrac.com/es/shop/category/powerfurl-almacenadores-sin-fin-powerfurl-eight-10,category,powerfurl,4,1.0,False,possible_cannibalization
https://www.morfrac.com/shop/category/powerfurl-continuous-line-powerfurl-four-11,category,powerfurl,4,https://www.morfrac.com/shop/category/powerfurl-continuous-line-powerfurl-twelve-16,category,powerfurl,4,1.0,False,possible_cannibalization
https://www.morfrac.com/shop/category/powerfurl-continuous-line-powerfurl-four-11,category,powerfurl,4,https://www.morfrac.com/shop/category/powerfurl-continuous-line-powerfurl-three-15,category,powerfurl,4,1.0,False,possible_cannibalization
https://www.morfrac.com/shop/category/powerfurl-continuous-line-powerfurl-four-11,category,powerfurl,4,https://www.morfrac.com/shop/category/powerfurl-continuous-line-powerfurl-ten-14,category,powerfurl,4,1.0,False,possible_cannibalization
https://www.morfrac.com/shop/category/powerfurl-continuous-line-powerfurl-four-11,category,powerfurl,4,https://www.morfrac.com/shop/category/powerfurl-continuous-line-powerfurl-six-13,category,powerfurl,4,1.0,False,possible_cannibalization
https://www.morfrac.com/shop/category/powerfurl-continuous-line-powerfurl-four-11,category,powerfurl,4,https://www.morfrac.com/shop/category/powerfurl-continuous-line-powerfurl-one-12,category,powerfurl,4,1.0,False,possible_cannibalization
https://www.morfrac.com/shop/category/powerfurl-continuous-line-powerfurl-eight-10,category,powerfurl,4,https://www.morfrac.com/es/shop/category/powerfurl-almacenadores-sin-fin-powerfurl-twelve-16,category,powerfurl,4,1.0,False,possible_cannibalization
https://www.morfrac.com/shop/category/powerfurl-continuous-line-powerfurl-eight-10,category,powerfurl,4,https://www.morfrac.com/es/shop/category/powerfurl-almacenadores-sin-fin-powerfurl-three-15,category,powerfurl,4,1.0,False,possible_cannibalization
https://www.morfrac.com/shop/category/powerfurl-continuous-line-powerfurl-eight-10,category,powerfurl,4,https://www.morfrac.com/es/shop/category/powerfurl-almacenadores-sin-fin-powerfurl-ten-14,category,powerfurl,4,1.0,False,possible_cannibalization
https://www.morfrac.com/shop/category/powerfurl-continuous-line-powerfurl-six-13,category,powerfurl,4,https://www.morfrac.com/es/shop/category/powerfurl-almacenadores-sin-fin-powerfurl-one-12,category,powerfurl,4,1.0,False,possible_cannibalization
https://www.morfrac.com/shop/category/powerfurl-continuous-line-powerfurl-six-13,category,powerfurl,4,https://www.morfrac.com/es/shop/category/powerfurl-almacenadores-sin-fin-powerfurl-four-11,category,powerfurl,4,1.0,False,possible_cannibalization
https://www.morfrac.com/shop/category/powerfurl-continuous-line-powerfurl-six-13,category,powerfurl,4,https://www.morfrac.com/es/shop/category/powerfurl-almacenadores-sin-fin-powerfurl-eight-10,category,powerfurl,4,1.0,False,possible_cannibalization
https://www.morfrac.com/shop/category/powerfurl-continuous-line-powerfurl-six-13,category,powerfurl,4,https://www.morfrac.com/shop/category/powerfurl-continuous-line-powerfurl-twelve-16,category,powerfurl,4,1.0,False,possible_cannibalization
https://www.morfrac.com/shop/category/powerfurl-continuous-line-powerfurl-six-13,category,powerfurl,4,https://www.morfrac.com/shop/category/powerfurl-continuous-line-powerfurl-three-15,category,powerfurl,4,1.0,False,possible_cannibalization
https://www.morfrac.com/shop/category/powerfurl-continuous-line-powerfurl-six-13,category,powerfurl,4,https://www.morfrac.com/shop/category/powerfurl-continuous-line-powerfurl-ten-14,category,powerfurl,4,1.0,False,possible_cannibalization
https://www.morfrac.com/shop/category/powerfurl-continuous-line-powerfurl-one-12,category,powerfurl,4,https://www.morfrac.com/es/shop/category/powerfurl-almacenadores-sin-fin-powerfurl-twelve-16,category,powerfurl,4,1.0,False,possible_cannibalization
https://www.morfrac.com/shop/category/powerfurl-continuous-line-powerfurl-one-12,category,powerfurl,4,https://www.morfrac.com/es/shop/category/powerfurl-almacenadores-sin-fin-powerfurl-three-15,category,powerfurl,4,1.0,False,possible_cannibalization
https://www.morfrac.com/shop/category/powerfurl-continuous-line-powerfurl-one-12,category,powerfurl,4,https://www.morfrac.com/es/shop/category/powerfurl-almacenadores-sin-fin-powerfurl-ten-14,category,powerfurl,4,1.0,False,possible_cannibalization
https://www.morfrac.com/shop/category/powerfurl-continuous-line-powerfurl-one-12,category,powerfurl,4,https://www.morfrac.com/es/shop/category/powerfurl-almacenadores-sin-fin-powerfurl-six-13,category,powerfurl,4,1.0,False,possible_cannibalization
https://www.morfrac.com/shop/category/powerfurl-continuous-line-powerfurl-one-12,category,powerfurl,4,https://www.morfrac.com/es/shop/category/powerfurl-almacenadores-sin-fin-powerfurl-one-12,category,powerfurl,4,1.0,False,possible_cannibalization
https://www.morfrac.com/shop/category/powerfurl-continuous-line-powerfurl-one-12,category,powerfurl,4,https://www.morfrac.com/es/shop/category/powerfurl-almacenadores-sin-fin-powerfurl-four-11,category,powerfurl,4,1.0,False,possible_cannibalization
https://www.morfrac.com/shop/category/powerfurl-continuous-line-powerfurl-one-12,category,powerfurl,4,https://www.morfrac.com/es/shop/category/powerfurl-almacenadores-sin-fin-powerfurl-eight-10,category,powerfurl,4,1.0,False,possible_cannibalization
https://www.morfrac.com/shop/category/powerfurl-continuous-line-powerfurl-one-12,category,powerfurl,4,https://www.morfrac.com/shop/category/powerfurl-continuous-line-powerfurl-twelve-16,category,powerfurl,4,1.0,False,possible_cannibalization
https://www.morfrac.com/shop/category/powerfurl-continuous-line-powerfurl-one-12,category,powerfurl,4,https://www.morfrac.com/shop/category/powerfurl-continuous-line-powerfurl-three-15,category,powerfurl,4,1.0,False,possible_cannibalization
https://www.morfrac.com/shop/category/powerfurl-continuous-line-powerfurl-one-12,category,powerfurl,4,https://www.morfrac.com/shop/category/powerfurl-continuous-line-powerfurl-ten-14,category,powerfurl,4,1.0,False,possible_cannibalization
https://www.morfrac.com/shop/category/powerfurl-continuous-line-powerfurl-three-15,category,powerfurl,4,https://www.morfrac.com/es/shop/category/powerfurl-almacenadores-sin-fin-powerfurl-four-11,category,powerfurl,4,1.0,False,possible_cannibalization
https://www.morfrac.com/shop/category/powerfurl-continuous-line-powerfurl-three-15,category,powerfurl,4,https://www.morfrac.com/es/shop/category/powerfurl-almacenadores-sin-fin-powerfurl-eight-10,category,powerfurl,4,1.0,False,possible_cannibalization
https://www.morfrac.com/shop/category/powerfurl-continuous-line-powerfurl-three-15,category,powerfurl,4,https://www.morfrac.com/shop/category/powerfurl-continuous-line-powerfurl-twelve-16,category,powerfurl,4,1.0,False,possible_cannibalization
https://www.morfrac.com/shop/category/powerfurl-continuous-line-powerfurl-ten-14,category,powerfurl,4,https://www.morfrac.com/es/shop/category/powerfurl-almacenadores-sin-fin-powerfurl-twelve-16,category,powerfurl,4,1.0,False,possible_cannibalization
https://www.morfrac.com/shop/category/powerfurl-continuous-line-powerfurl-ten-14,category,powerfurl,4,https://www.morfrac.com/es/shop/category/powerfurl-almacenadores-sin-fin-powerfurl-three-15,category,powerfurl,4,1.0,False,possible_cannibalization
https://www.morfrac.com/shop/category/powerfurl-continuous-line-powerfurl-ten-14,category,powerfurl,4,https://www.morfrac.com/es/shop/category/powerfurl-almacenadores-sin-fin-powerfurl-ten-14,category,powerfurl,4,1.0,False,possible_cannibalization
https://www.morfrac.com/shop/category/powerfurl-continuous-line-powerfurl-ten-14,category,powerfurl,4,https://www.morfrac.com/es/shop/category/powerfurl-almacenadores-sin-fin-powerfurl-six-13,category,powerfurl,4,1.0,False,possible_cannibalization
https://www.morfrac.com/shop/category/powerfurl-continuous-line-powerfurl-ten-14,category,powerfurl,4,https://www.morfrac.com/es/shop/category/powerfurl-almacenadores-sin-fin-powerfurl-one-12,category,powerfurl,4,1.0,False,possible_cannibalization
https://www.morfrac.com/shop/category/powerfurl-continuous-line-powerfurl-ten-14,category,powerfurl,4,https://www.morfrac.com/es/shop/category/powerfurl-almacenadores-sin-fin-powerfurl-four-11,category,powerfurl,4,1.0,False,possible_cannibalization
https://www.morfrac.com/shop/category/powerfurl-continuous-line-powerfurl-ten-14,category,powerfurl,4,https://www.morfrac.com/es/shop/category/powerfurl-almacenadores-sin-fin-powerfurl-eight-10,category,powerfurl,4,1.0,False,possible_cannibalization
https://www.morfrac.com/shop/category/powerfurl-continuous-line-powerfurl-ten-14,category,powerfurl,4,https://www.morfrac.com/shop/category/powerfurl-continuous-line-powerfurl-twelve-16,category,powerfurl,4,1.0,False,possible_cannibalization
https://www.morfrac.com/shop/category/powerfurl-continuous-line-powerfurl-ten-14,category,powerfurl,4,https://www.morfrac.com/shop/category/powerfurl-continuous-line-powerfurl-three-15,category,powerfurl,4,1.0,False,possible_cannibalization
https://www.morfrac.com/shop/category/powerfurl-continuous-line-powerfurl-six-13,category,powerfurl,4,https://www.morfrac.com/es/shop/category/powerfurl-almacenadores-sin-fin-powerfurl-twelve-16,category,powerfurl,4,1.0,False,possible_cannibalization
https://www.morfrac.com/shop/category/powerfurl-continuous-line-powerfurl-six-13,category,powerfurl,4,https://www.morfrac.com/es/shop/category/powerfurl-almacenadores-sin-fin-powerfurl-three-15,category,powerfurl,4,1.0,False,possible_cannibalization
https://www.morfrac.com/shop/category/powerfurl-continuous-line-powerfurl-six-13,category,powerfurl,4,https://www.morfrac.com/es/shop/category/powerfurl-almacenadores-sin-fin-powerfurl-ten-14,category,powerfurl,4,1.0,False,possible_cannibalization
https://www.morfrac.com/shop/category/powerfurl-continuous-line-powerfurl-six-13,category,powerfurl,4,https://www.morfrac.com/es/shop/category/powerfurl-almacenadores-sin-fin-powerfurl-six-13,category,powerfurl,4,1.0,False,possible_cannibalization
https://www.morfrac.com/shop/category/powerfurl-tdi-s-23,category,other,4,https://www.morfrac.com/shop/category/powerfurl-tdis-23,category,other,4,1.0,False,possible_cannibalization
https://www.morfrac.com/shop/category/powerfurl-tdi-22,category,other,4,https://www.morfrac.com/shop/category/powerfurl-tdis-23,category,other,4,1.0,False,possible_cannibalization
https://www.morfrac.com/shop/category/powerfurl-tdi-22,category,other,4,https://www.morfrac.com/shop/category/powerfurl-tdi-s-23,category,other,4,1.0,False,possible_cannibalization
https://www.morfrac.com/shop/category/powerfurl-powerfurl-singleline-30,category,other,4,https://www.morfrac.com/shop/category/powerfurl-single-line-30,category,other,4,1.0,False,possible_cannibalization
https://www.morfrac.com/shop/category/powerfurl-continuous-line-powerfurl-twelve-16,category,powerfurl,4,https://www.morfrac.com/es/shop/category/powerfurl-almacenadores-sin-fin-powerfurl-twelve-16,category,powerfurl,4,1.0,False,possible_cannibalization
https://www.morfrac.com/shop/category/powerfurl-continuous-line-powerfurl-twelve-16,category,powerfurl,4,https://www.morfrac.com/es/shop/category/powerfurl-almacenadores-sin-fin-powerfurl-three-15,category,powerfurl,4,1.0,False,possible_cannibalization
https://www.morfrac.com/shop/category/powerfurl-continuous-line-powerfurl-twelve-16,category,powerfurl,4,https://www.morfrac.com/es/shop/category/powerfurl-almacenadores-sin-fin-powerfurl-ten-14,category,powerfurl,4,1.0,False,possible_cannibalization
https://www.morfrac.com/shop/category/powerfurl-continuous-line-powerfurl-twelve-16,category,powerfurl,4,https://www.morfrac.com/es/shop/category/powerfurl-almacenadores-sin-fin-powerfurl-six-13,category,powerfurl,4,1.0,False,possible_cannibalization
https://www.morfrac.com/shop/category/powerfurl-continuous-line-powerfurl-twelve-16,category,powerfurl,4,https://www.morfrac.com/es/shop/category/powerfurl-almacenadores-sin-fin-powerfurl-one-12,category,powerfurl,4,1.0,False,possible_cannibalization
https://www.morfrac.com/shop/category/powerfurl-continuous-line-powerfurl-twelve-16,category,powerfurl,4,https://www.morfrac.com/es/shop/category/powerfurl-almacenadores-sin-fin-powerfurl-four-11,category,powerfurl,4,1.0,False,possible_cannibalization
https://www.morfrac.com/shop/category/powerfurl-continuous-line-powerfurl-twelve-16,category,powerfurl,4,https://www.morfrac.com/es/shop/category/powerfurl-almacenadores-sin-fin-powerfurl-eight-10,category,powerfurl,4,1.0,False,possible_cannibalization
https://www.morfrac.com/shop/category/powerfurl-continuous-line-powerfurl-three-15,category,powerfurl,4,https://www.morfrac.com/es/shop/category/powerfurl-almacenadores-sin-fin-powerfurl-twelve-16,category,powerfurl,4,1.0,False,possible_cannibalization
https://www.morfrac.com/shop/category/powerfurl-continuous-line-powerfurl-three-15,category,powerfurl,4,https://www.morfrac.com/es/shop/category/powerfurl-almacenadores-sin-fin-powerfurl-three-15,category,powerfurl,4,1.0,False,possible_cannibalization
https://www.morfrac.com/shop/category/powerfurl-continuous-line-powerfurl-three-15,category,powerfurl,4,https://www.morfrac.com/es/shop/category/powerfurl-almacenadores-sin-fin-powerfurl-ten-14,category,powerfurl,4,1.0,False,possible_cannibalization
https://www.morfrac.com/shop/category/powerfurl-continuous-line-powerfurl-three-15,category,powerfurl,4,https://www.morfrac.com/es/shop/category/powerfurl-almacenadores-sin-fin-powerfurl-six-13,category,powerfurl,4,1.0,False,possible_cannibalization
https://www.morfrac.com/shop/category/powerfurl-continuous-line-powerfurl-three-15,category,powerfurl,4,https://www.morfrac.com/es/shop/category/powerfurl-almacenadores-sin-fin-powerfurl-one-12,category,powerfurl,4,1.0,False,possible_cannibalization
https://www.morfrac.com/shop/dogbone-25/dogbone-70-26-titanium-12673,product,dogbone,6,https://www.morfrac.com/es/shop/dogbone-dogbone-ti-29/dogbone-70-26-titanium-12673,product,dogbone,6,1.0,False,possible_cannibalization
https://www.morfrac.com/shop/dogbone-25/dogbone-65-24-aluminium-12469,product,dogbone,6,https://www.morfrac.com/es/shop/dogbone-dogbone-al-28/dogbone-65-24-aluminium-12469,product,dogbone,6,1.0,False,possible_cannibalization
https://www.morfrac.com/shop/dogbone-25/dogbone-60-23-aluminium-12467,product,dogbone,6,https://www.morfrac.com/es/shop/dogbone-dogbone-al-28/dogbone-60-23-aluminium-12467,product,dogbone,6,1.0,False,possible_cannibalization
https://www.morfrac.com/shop/dogbone-25/dogbone-60-23-aluminium-12467,product,dogbone,6,https://www.morfrac.com/shop/dogbone60-23-12467,product,dogbone,6,1.0,False,possible_cannibalization
https://www.morfrac.com/shop/dogbone-25/dogbone-60-23-aluminium-12467,product,dogbone,6,https://www.morfrac.com/shop/dogbone-60-23-aluminium-12467,product,dogbone,6,1.0,False,possible_cannibalization
https://www.morfrac.com/shop/dogbone-25/dogbone-60-19-titanium-12646,product,dogbone,6,https://www.morfrac.com/es/shop/dogbone-dogbone-ti-29/dogbone-60-19-titanium-12646,product,dogbone,6,1.0,False,possible_cannibalization
https://www.morfrac.com/shop/dogbone-25/dogbone-60-19-aluminium-12466,product,dogbone,6,https://www.morfrac.com/es/shop/dogbone-dogbone-al-28/dogbone-60-19-aluminium-12466,product,dogbone,6,1.0,False,possible_cannibalization
https://www.morfrac.com/shop/dogbone-25/dogbone-50-15-titanium-12465,product,dogbone,6,https://www.morfrac.com/es/shop/dogbone-dogbone-ti-29/dogbone-50-15-titanium-12465,product,dogbone,6,1.0,False,possible_cannibalization
https://www.morfrac.com/shop/dogbone-25/dogbone-50-15-aluminium-12464,product,dogbone,6,https://www.morfrac.com/es/shop/dogbone-dogbone-al-28/dogbone-50-15-aluminium-12464,product,dogbone,6,1.0,False,possible_cannibalization
https://www.morfrac.com/shop/dogbone-25/dogbone-45-19-aluminium-12463,product,dogbone,6,https://www.morfrac.com/es/shop/dogbone-dogbone-al-28/dogbone-45-19-aluminium-12463,product,dogbone,6,1.0,False,possible_cannibalization
https://www.morfrac.com/shop/dogbone-25/dogbone-40-12-titanium-12462,product,dogbone,6,https://www.morfrac.com/es/shop/dogbone-dogbone-ti-29/dogbone-40-12-titanium-12462,product,dogbone,6,1.0,False,possible_cannibalization
https://www.morfrac.com/shop/dogbone-25/dogbone-40-12-aluminium-12461,product,dogbone,6,https://www.morfrac.com/es/shop/dogbone-dogbone-al-28/dogbone-40-12-aluminium-12461,product,dogbone,6,1.0,False,possible_cannibalization
https://www.morfrac.com/shop/dogbone-25/dogbone-25-7-aluminium-12460,product,dogbone,6,https://www.morfrac.com/es/shop/dogbone-dogbone-al-28/dogbone-25-7-aluminium-12460,product,dogbone,6,1.0,False,possible_cannibalization
https://www.morfrac.com/shop/category/shackle-24,category,shackle,4,https://www.morfrac.com/shop/category/ti-shackle-24,category,shackle,4,1.0,False,possible_cannibalization
https://www.morfrac.com/shop/morfblock-17/morfblock-light-0-5-sailing-block-12322,product,morfblock,0,https://www.morfrac.com/es/shop/morfblock-morfblock-light-18/morfblock-light-0-5-sailing-block-12322,product,morfblock,0,1.0,False,possible_cannibalization
https://www.morfrac.com/shop/morfblock-17/morfblock-light-0-5-sailing-block-12322,product,morfblock,0,https://www.morfrac.com/shop/morfblock-light-0-5-sailing-block-12322,product,morfblock,0,1.0,False,possible_cannibalization
https://www.morfrac.com/shop/mloop-34/mloop-dyneema-loop-12675,product,mloop,8,https://www.morfrac.com/shop/mloop-dyneema-loop-12675,product,mloop,8,1.0,False,possible_cannibalization
https://www.morfrac.com/shop/dogbone60-23-12467,product,dogbone,6,https://www.morfrac.com/es/shop/dogbone-dogbone-al-28/dogbone-60-23-aluminium-12467,product,dogbone,6,1.0,False,possible_cannibalization
https://www.morfrac.com/shop/dogbone-60-23-aluminium-12467,product,dogbone,6,https://www.morfrac.com/es/shop/dogbone-dogbone-al-28/dogbone-60-23-aluminium-12467,product,dogbone,6,1.0,False,possible_cannibalization
https://www.morfrac.com/shop/dogbone-60-23-aluminium-12467,product,dogbone,6,https://www.morfrac.com/shop/dogbone60-23-12467,product,dogbone,6,1.0,False,possible_cannibalization
https://www.morfrac.com/shop/dogbone-25/dogbone-flat-faced-small-titanium-12819,product,dogbone,6,https://www.morfrac.com/es/shop/dogbone-dogbone-ti-29/dogbone-flat-faced-small-titanium-12819,product,dogbone,6,1.0,False,possible_cannibalization
https://www.morfrac.com/shop/dogbone-25/dogbone-flat-faced-medium-titanium-12820,product,dogbone,6,https://www.morfrac.com/es/shop/dogbone-dogbone-ti-29/dogbone-flat-faced-medium-titanium-12820,product,dogbone,6,1.0,False,possible_cannibalization
https://www.morfrac.com/shop/dogbone-25/dogbone-flat-faced-large-titanium-12821,product,dogbone,6,https://www.morfrac.com/es/shop/dogbone-dogbone-ti-29/dogbone-flat-faced-large-titanium-12821,product,dogbone,6,1.0,False,possible_cannibalization
https://www.morfrac.com/shop/morfblock-17/morfblock-xl-01-performance-sailing-block-12366,product,morfblock,11,https://www.morfrac.com/es/shop/morfblock-morfblock-xl-21/morfblock-xl-01-performance-sailing-block-12366,product,morfblock,11,1.0,False,possible_cannibalization
https://www.morfrac.com/shop/morfblock-17/morfblock-xl-01-high-load-sailing-block-12364,product,morfblock,11,https://www.morfrac.com/es/shop/morfblock-morfblock-xl-21/morfblock-xl-01-high-load-sailing-block-12364,product,morfblock,11,1.0,False,possible_cannibalization
https://www.morfrac.com/shop/morfblock-17/morfblock-light-06-performance-sailing-block-12346,product,morfblock,0,https://www.morfrac.com/es/shop/morfblock-morfblock-light-18/morfblock-light-06-performance-sailing-block-12346,product,morfblock,0,1.0,False,possible_cannibalization
https://www.morfrac.com/shop/morfblock-17/morfblock-light-06-high-load-sailing-block-12344,product,morfblock,0,https://www.morfrac.com/es/shop/morfblock-morfblock-light-18/morfblock-light-06-high-load-sailing-block-12344,product,morfblock,0,1.0,False,possible_cannibalization
https://www.morfrac.com/shop/morfblock-17/morfblock-light-05-performance-sailing-block-12342,product,morfblock,0,https://www.morfrac.com/es/shop/morfblock-morfblock-light-18/morfblock-light-05-performance-sailing-block-12342,product,morfblock,0,1.0,False,possible_cannibalization
